DATE\UNIT,Australian dollar/Euro (EXR.D.AUD.EUR.SP00.A),Bulgarian lev/Euro (EXR.D.BGN.EUR.SP00.A),Brazilian real/Euro (EXR.D.BRL.EUR.SP00.A),Canadian dollar/Euro (EXR.D.CAD.EUR.SP00.A),Swiss franc/Euro (EXR.D.CHF.EUR.SP00.A),Chinese yuan renminbi/Euro (EXR.D.CNY.EUR.SP00.A),Cyprus pound/Euro (EXR.D.CYP.EUR.SP00.A),Czech koruna/Euro (EXR.D.CZK.EUR.SP00.A),Danish krone/Euro (EXR.D.DKK.EUR.SP00.A),Estonian kroon/Euro (EXR.D.EEK.EUR.SP00.A),UK pound sterling/Euro (EXR.D.GBP.EUR.SP00.A),Greek drachma/Euro (EXR.D.GRD.EUR.SP00.A),Hong Kong dollar/Euro (EXR.D.HKD.EUR.SP00.A),Croatian kuna/Euro (EXR.D.HRK.EUR.SP00.A),Hungarian forint/Euro (EXR.D.HUF.EUR.SP00.A),Indonesian rupiah/Euro (EXR.D.IDR.EUR.SP00.A),Israeli shekel/Euro (EXR.D.ILS.EUR.SP00.A),Indian rupee/Euro (EXR.D.INR.EUR.SP00.A),Iceland krona/Euro (EXR.D.ISK.EUR.SP00.A),Japanese yen/Euro (EXR.D.JPY.EUR.SP00.A),Korean won (Republic)/Euro (EXR.D.KRW.EUR.SP00.A),Lithuanian litas/Euro (EXR.D.LTL.EUR.SP00.A),Latvian lats/Euro (EXR.D.LVL.EUR.SP00.A),Maltese lira/Euro (EXR.D.MTL.EUR.SP00.A),Mexican peso/Euro (EXR.D.MXN.EUR.SP00.A),Malaysian ringgit/Euro (EXR.D.MYR.EUR.SP00.A),Norwegian krone/Euro (EXR.D.NOK.EUR.SP00.A),New Zealand dollar/Euro (EXR.D.NZD.EUR.SP00.A),Philippine peso/Euro (EXR.D.PHP.EUR.SP00.A),Polish zloty/Euro (EXR.D.PLN.EUR.SP00.A),Romanian leu/Euro (EXR.D.RON.EUR.SP00.A),Russian rouble/Euro (EXR.D.RUB.EUR.SP00.A),Swedish krona/Euro (EXR.D.SEK.EUR.SP00.A),Singapore dollar/Euro (EXR.D.SGD.EUR.SP00.A),Slovenian tolar/Euro (EXR.D.SIT.EUR.SP00.A),Slovak koruna/Euro (EXR.D.SKK.EUR.SP00.A),Thai baht/Euro (EXR.D.THB.EUR.SP00.A),Turkish lira/Euro (EXR.D.TRY.EUR.SP00.A),US dollar/Euro (EXR.D.USD.EUR.SP00.A),South African rand/Euro (EXR.D.ZAR.EUR.SP00.A)
2022/8/25,1.4306,1.9558,5.0879,1.2881,0.9616,6.8317,,24.648,7.4374,,0.84293,,7.8234,7.514,408.93,14753.15,3.2791,79.6555,140.3,136.07,1331.98,,,,19.8132,4.4586,9.64,1.6006,55.842,4.7578,4.8758,,10.5525,1.3857,,,35.732,18.112,0.997,16.7903
2022/8/24,1.4389,1.9558,5.0606,1.2908,0.9576,6.822,,24.629,7.4381,,0.84283,,7.795,7.5125,410.93,14757.6,3.2599,79.3006,139.5,135.74,1332.84,,,,19.7781,4.4559,9.636,1.6065,55.7,4.7668,4.88,,10.586,1.3857,,,35.906,18.0362,0.9934,16.8976
2022/8/23,1.4437,1.9558,5.0984,1.2928,0.9602,6.7952,,24.658,7.4374,,0.84343,,7.79,7.5128,410.55,14743.28,3.2598,79.2805,140.1,136.34,1332.1,,,,19.9152,4.4557,9.7438,1.6071,55.661,4.7788,4.8839,,10.6063,1.386,,,35.856,17.983,0.9927,16.9568
2022/8/22,1.4478,1.9558,5.1752,1.2989,0.958,6.8457,,24.651,7.437,,0.84658,,7.8468,7.5113,408,14895.47,3.2778,79.8615,140.9,137.08,1344.21,,,,20.1583,4.4854,9.7719,1.6125,56.218,4.764,4.8853,,10.65,1.3958,,,36.099,18.1268,1.0001,17.0766
2022/8/19,1.4584,1.9558,5.2334,1.3062,0.9616,6.8531,,24.625,7.4373,,0.84938,,7.8877,7.5155,407.35,14951.91,3.2879,80.2988,140.5,137.67,1343.39,,,,20.3273,4.5007,9.8418,1.6203,56.325,4.751,4.8811,,10.6095,1.3979,,,35.988,18.2028,1.0054,17.1007
2022/8/18,1.4617,1.9558,5.2326,1.3118,0.9683,6.906,,24.611,7.4389,,0.84391,,7.9844,7.5215,405.13,15092.62,3.2993,81.042,140.5,137.17,1344.81,,,,20.313,4.5536,9.8283,1.6145,56.776,4.724,4.8808,,10.5903,1.4053,,,36.254,18.4095,1.0178,17.0004
2022/8/17,1.4655,1.9558,5.2838,1.3117,0.9686,6.8917,,24.566,7.4377,,0.84208,,7.9705,7.5071,404.28,15015.81,3.311,80.7555,140.3,137.36,1337.02,,,,20.3825,4.5413,9.8428,1.6165,56.772,4.7078,4.8825,,10.5617,1.4051,,,36.052,18.2568,1.0164,16.9125
2022/8/16,1.4463,1.9558,5.1835,1.3076,0.9625,6.8767,,24.54,7.4368,,0.84218,,7.9449,7.51,406.2,14968.68,3.3087,80.3745,140.3,136.11,1329.66,,,,20.1595,4.5245,9.8428,1.6012,56.602,4.7043,4.882,,10.5365,1.398,,,35.93,18.1994,1.0131,16.6556
2022/8/15,1.4508,1.9558,5.2268,1.3167,0.9631,6.905,,24.46,7.4373,,0.84375,,7.9899,7.5028,398.6,15042.36,3.3294,81.061,140.3,135.61,1336.35,,,,20.3914,4.5465,9.871,1.6002,57.122,4.6858,4.8849,,10.498,1.4036,,,36.218,18.3143,1.0195,16.7375
2022/8/12,1.4496,1.9558,5.3007,1.3148,0.9689,6.9352,,24.38,7.4395,,0.84715,,8.06,7.5138,392.3,15104.2,3.345,81.9935,140.3,137.47,1342.59,,,,20.4925,4.5709,9.813,1.5985,57.246,4.6773,4.8915,,10.4515,1.4106,,,36.393,18.4733,1.0285,16.7318
2022/8/11,1.4532,1.9558,5.2447,1.3202,0.9712,6.9668,,24.346,7.4395,,0.84575,,8.1118,7.515,394.18,15215.93,3.3505,82.2845,139.7,136.57,1344.62,,,,20.6398,4.5952,9.804,1.6045,57.225,4.6828,4.9055,,10.36,1.4151,,,36.343,18.5674,1.0338,16.7083
2022/8/10,1.4682,1.9558,5.251,1.3207,0.9713,6.9222,,24.397,7.4397,,0.84608,,8.046,7.5158,397.65,15218.87,3.3773,81.468,139.7,138.16,1344.16,,,,20.713,4.5693,9.9118,1.6211,57.061,4.7063,4.9138,,10.3773,1.4107,,,36.42,18.4099,1.0252,16.8788
2022/8/9,1.4687,1.9558,5.2478,1.3163,0.9763,6.9106,,24.532,7.4407,,0.8452,,8.0334,7.514,397.35,15197.09,3.3865,81.406,140.1,138.26,1336.74,,,,20.7145,4.5592,9.9365,1.6304,56.939,4.7085,4.9038,,10.3875,1.411,,,36.264,18.3342,1.0234,17.05
2022/8/8,1.4607,1.9558,5.238,1.3134,0.9763,6.8931,,24.515,7.4405,,0.84165,,8.0061,7.5123,394.27,15147.65,3.3895,81.166,140.1,137.62,1329.93,,,,20.681,4.5477,9.9405,1.6202,56.554,4.7043,4.9163,,10.365,1.4058,,,36.38,18.3175,1.0199,16.9694
2022/8/5,1.4713,1.9558,5.3348,1.3185,0.9776,6.9068,,24.581,7.4415,,0.84268,,8.0328,7.5148,393.78,15236.2,3.4033,81.0469,138.9,136.22,1324.53,,,,20.8367,4.5598,9.982,1.6248,56.524,4.7085,4.9251,,10.3573,1.4077,,,36.373,18.3853,1.0233,17.0342
2022/8/4,1.4607,1.9558,5.3614,1.307,0.9765,6.8769,,24.659,7.4425,,0.84231,,7.9919,7.515,395.98,15200.94,3.4101,80.7715,138.7,135.81,1333.7,,,,20.756,4.5387,9.9065,1.6172,56.633,4.7233,4.9261,,10.374,1.4037,,,36.606,18.2922,1.0181,17.0352
2022/8/3,1.4681,1.9558,5.3547,1.3085,0.9773,6.883,,24.65,7.4427,,0.83629,,8.0022,7.5178,395.03,15184.35,3.4362,80.6895,139.3,136.18,1336.03,,,,21.0788,4.5435,9.8743,1.6266,56.855,4.691,4.9245,,10.3913,1.4069,,,36.963,18.3112,1.0194,17.1283
2022/8/2,1.4745,1.9558,5.3175,1.315,0.9744,6.9117,,24.644,7.4432,,0.83665,,8.0257,7.5195,396.82,15204.85,3.4486,80.3243,139.3,133.9,1339.16,,,,20.952,4.5531,9.9305,1.6254,56.834,4.7063,4.9298,,10.3995,1.4103,,,36.914,18.3564,1.0224,16.982
2022/8/1,1.4535,1.9558,5.2723,1.3076,0.9717,6.9105,,24.628,7.4457,,0.837,,8.0329,7.521,401.35,15203.21,3.4546,80.9335,138.7,135.38,1333.3,,,,20.7635,4.5568,9.8638,1.616,56.734,4.734,4.9283,,10.3668,1.4087,,,36.977,18.3475,1.0233,16.8613
2022/7/29,1.4646,1.9558,5.2739,1.31,0.9744,6.8705,,24.61,7.4438,,0.8399,,8.0054,7.518,404.8,15155.56,3.4714,80.882,138.3,136.42,1329.4,,,,20.6745,4.5386,9.8773,1.6283,56.375,4.7375,4.9343,,10.3875,1.4088,,,36.978,18.2472,1.0198,16.8627
2022/7/28,1.4535,1.9558,5.33,1.2986,0.9745,6.8325,,24.609,7.4442,,0.83586,,7.9456,7.52,407.3,15107.59,3.4701,80.6535,138.7,137.26,1320.45,,,,20.676,4.5071,9.8983,1.6172,56.592,4.7908,4.9342,,10.449,1.4009,,,37.097,18.1417,1.0122,17.0011
2022/7/27,1.462,1.9558,5.4039,1.3049,0.9768,6.8534,,24.575,7.4446,,0.84138,,7.9692,7.514,404.67,15213.07,3.4855,81.135,139.1,138.89,1333.99,,,,20.753,4.5263,9.9558,1.6306,56.455,4.7978,4.9334,,10.4545,1.4088,,,37.4,18.1859,1.0152,17.1347
2022/7/26,1.4605,1.9558,5.4437,1.3035,0.9765,6.8451,,24.607,7.4449,,0.84558,,7.9466,7.5145,400.99,15185.27,3.4891,80.805,139.1,138.35,1326.65,,,,20.7845,4.5113,10.0105,1.6235,56.16,4.742,4.9324,,10.4445,1.4066,,,37.18,18.0705,1.0124,17.087
2022/7/25,1.4707,1.9558,5.5976,1.3168,0.9869,6.9094,,24.535,7.4449,,0.84813,,8.0345,7.5195,396.5,15303.87,3.5201,81.6675,139.5,139.84,1341.25,,,,20.9376,4.5586,10.0704,1.6325,57.209,4.708,4.9339,,10.3973,1.4176,,,37.525,18.2653,1.0236,17.1502
2022/7/22,1.4677,1.9558,5.5821,1.3105,0.9832,6.8852,,24.514,7.4443,,0.85141,,7.9985,7.5234,398.3,15275.69,3.5083,81.384,139.5,139.51,1335.66,,,,20.9595,4.5366,10.1498,1.6265,57.24,4.7508,4.9321,,10.4328,1.4151,,,37.392,18.094,1.019,17.2009
2022/7/21,1.4848,1.9558,5.5777,1.3178,0.9924,6.904,,24.496,7.4446,,0.85545,,8.0056,7.52,400.13,15342.25,3.5203,81.451,139.7,141.46,1337.47,,,,20.941,4.5457,10.175,1.6479,57.512,4.761,4.9391,,10.426,1.4218,,,37.66,18.0327,1.0199,17.5195
2022/7/20,1.4767,1.9558,5.5427,1.3132,0.9896,6.8892,,24.493,7.4452,,0.85178,,8.0062,7.5143,399.5,15275.82,3.5147,81.599,139.5,140.92,1337.61,,,,20.8967,4.5406,10.1323,1.6308,57.398,4.782,4.9396,,10.4606,1.4204,,,37.405,17.9444,1.0199,17.3924
2022/7/19,1.4869,1.9558,5.5454,1.3264,0.9918,6.9064,,24.555,7.4449,,0.85303,,8.0423,7.5093,397.45,15344.49,3.5295,81.898,138.9,141.01,1340.33,,,,20.8552,4.559,10.176,1.6456,57.583,4.7598,4.9395,,10.4964,1.4269,,,37.492,18.018,1.0245,17.457
2022/7/18,1.4839,1.9558,5.4505,1.3151,0.9911,6.8266,,24.508,7.4435,,0.84708,,7.9528,7.513,402.05,15157.63,3.5004,81.034,138.9,140.16,1333.33,,,,20.7095,4.5113,10.2553,1.6432,57.056,4.776,4.9389,,10.5265,1.4153,,,37.13,17.7225,1.0131,17.383
2022/7/15,1.4886,1.9558,5.4434,1.3147,0.9849,6.7943,,24.561,7.443,,0.84988,,7.8963,7.516,403.73,15081.58,3.5044,80.316,138.9,139.49,1333.79,,,,20.9209,4.4752,10.2763,1.6377,56.678,4.7953,4.9407,,10.5943,1.4113,,,36.866,17.5451,1.0059,17.2875
2022/7/14,1.4893,1.9558,5.4586,1.3162,0.9841,6.7618,,24.417,7.4425,,0.8456,,7.8539,7.5122,408.78,15119.56,3.4915,80.0752,138.89,139.04,1322.29,,,,20.9585,4.4462,10.2536,1.6437,56.565,4.8146,4.942,,10.6019,1.4065,,,36.632,17.494,1.0005,17.202
2022/7/13,1.4802,1.9558,5.4533,1.3073,0.9829,6.7722,,24.397,7.4416,,0.84371,,7.9025,7.5155,409.35,15117.08,3.4864,80.1285,138.3,138.02,1311.4,,,,20.9029,4.4667,10.2428,1.635,56.669,4.824,4.9414,,10.602,1.4134,,,36.377,17.5629,1.0067,17.0527
2022/7/12,1.49,1.9558,5.4009,1.3094,0.9883,6.7518,,24.582,7.4408,,0.84823,,7.8828,7.517,409.98,15054.05,3.4987,79.8965,139.1,137.31,1315.1,,,,20.8883,4.4556,10.2754,1.6395,56.648,4.819,4.9413,,10.629,1.4127,,,36.392,17.4392,1.0042,17.1509
2022/7/11,1.491,1.9558,5.3673,1.314,0.9908,6.7793,,24.592,7.4414,,0.8454,,7.9265,7.518,408.22,15131.92,3.5108,80.2435,139.3,138.77,1320.36,,,,20.7845,4.4704,10.299,1.6466,56.574,4.7968,4.943,,10.6943,1.4178,,,36.585,17.5447,1.0098,17.1634
2022/7/8,1.4871,1.9558,5.4345,1.3201,0.9913,6.8095,,24.614,7.4424,,0.84585,,7.9769,7.519,402.45,15210.73,3.5325,80.528,139.5,138.05,1321.61,,,,20.8477,4.4992,10.263,1.6464,56.882,4.763,4.9431,,10.6665,1.4228,,,36.602,17.6026,1.0163,17.1922
2022/7/7,1.4883,1.9558,5.4983,1.3227,0.9906,6.823,,24.779,7.4405,,0.85105,,7.9893,7.5193,410.04,15265.27,3.5548,80.6,139.3,138.11,1324.66,,,,20.9675,4.5077,10.291,1.6461,56.939,4.7721,4.9448,,10.723,1.4255,,,36.74,17.5551,1.018,17.0372
2022/7/6,1.4961,1.9558,5.5116,1.3274,0.9896,6.8289,,24.778,7.4403,,0.85676,,7.9864,7.5198,411.8,15287.49,3.5884,80.5321,138.5,137.71,1331.69,,,,21.0194,4.5028,10.2803,1.6505,56.779,4.771,4.944,,10.745,1.4305,,,36.78,17.5505,1.0177,17.0246
2022/7/5,1.518,1.9558,5.5141,1.3364,0.9932,6.9029,,24.751,7.4396,,0.85845,,8.0748,7.5246,407.38,15487.93,3.6343,81.673,139.1,139.77,1348.97,,,,21.0171,4.5477,10.285,1.6772,57.009,4.7448,4.9438,,10.8031,1.4455,,,36.879,17.5049,1.029,16.9143
2022/7/4,1.5205,1.9558,5.5663,1.3435,1.0037,6.9977,,24.745,7.4391,,0.8596,,8.2033,7.5301,401.52,15684.13,3.6655,82.5067,139.3,141.51,1353.4,,,,21.1972,4.6138,10.2958,1.6748,57.487,4.71,4.944,,10.7658,1.4587,,,37.298,17.5994,1.0455,17.0275
2022/7/1,1.5382,1.9558,5.5117,1.3492,1.0027,6.987,,24.753,7.4391,,0.86648,,8.1801,7.531,401.11,15621.64,3.6717,82.3747,138.7,141.05,1352.58,,,,21.115,4.5943,10.3651,1.6929,57.452,4.7168,4.9457,,10.7783,1.4565,,,37.186,17.4608,1.0425,17.1323
2022/6/30,1.5099,1.9558,5.4229,1.3425,0.996,6.9624,,24.739,7.4392,,0.8582,,8.1493,7.5307,397.04,15552,3.6392,82.113,138.9,141.54,1351.6,,,,20.9641,4.5781,10.3485,1.6705,57.15,4.6904,4.9464,,10.73,1.4483,,,36.754,17.322,1.0387,17.0143
2022/6/29,1.5256,1.9558,5.5163,1.3513,1.0005,7.0382,,24.739,7.4392,,0.86461,,8.2532,7.5285,394.28,15612.61,3.6344,83.037,139.9,143.53,1364.02,,,,21.1375,4.6272,10.3065,1.6871,57.773,4.6869,4.9419,,10.6848,1.4607,,,36.925,17.4998,1.0517,16.9295
2022/6/28,1.521,1.9558,5.5308,1.3565,1.0101,7.0775,,24.726,7.4394,,0.8635,,8.288,7.532,398.55,15669.91,3.6267,83.408,139.5,143.67,1361.75,,,,21.088,4.6432,10.337,1.6822,57.85,4.6905,4.9443,,10.6543,1.4645,,,37.154,17.5891,1.0561,16.9072
2022/6/27,1.5278,1.9558,5.5446,1.3639,1.0143,7.0737,,24.724,7.4408,,0.862,,8.2946,7.5333,402.62,15635.36,3.6009,82.9325,139.7,143.25,1357.68,,,,21.041,4.6559,10.408,1.6801,57.9,4.699,4.944,,10.6713,1.4641,,,37.361,17.4794,1.0572,16.7967
2022/6/24,1.5248,1.9558,5.4851,1.3657,1.0072,7.0478,,24.731,7.4398,,0.85773,,8.2609,7.5295,401.34,15633.96,3.621,82.3985,139.7,142.19,1364.09,,,,20.9901,4.6327,10.4345,1.6731,57.83,4.7023,4.9463,,10.694,1.462,,,37.36,18.2856,1.0524,16.7137
2022/6/23,1.5212,1.9558,5.4515,1.36,1.013,7.0367,,24.75,7.4388,,0.85818,,8.236,7.5286,399.6,15594.75,3.6192,82.1489,139.9,142.11,1367.21,,,,21.0924,4.623,10.475,1.6713,57.44,4.7085,4.9468,,10.705,1.4589,,,37.261,18.2199,1.0493,16.817
2022/6/22,1.5254,1.9558,5.4349,1.366,1.0153,7.0604,,24.712,7.4387,,0.85885,,8.2589,7.5228,396,15618.98,3.6432,82.4075,138.7,143.11,1369.29,,,,21.1491,4.6345,10.5045,1.6835,57.174,4.6905,4.9467,,10.6688,1.4615,,,37.281,18.255,1.0521,16.7985
2022/6/21,1.5177,1.9558,5.442,1.366,1.0214,7.068,,24.69,7.4393,,0.8601,,8.2817,7.5205,396.48,15639.62,3.6505,82.423,138.7,143.75,1365.09,,,,21.2485,4.6399,10.3283,1.6675,57.304,4.6435,4.9462,,10.646,1.4612,,,37.294,18.3049,1.055,16.7881
2022/6/20,1.5061,1.9558,5.4117,1.3662,1.0162,7.0346,,24.728,7.4387,,0.85748,,8.2558,7.5175,397.85,15589.89,3.639,81.994,137.3,141.94,1357.54,,,,21.3016,4.6291,10.4085,1.6549,56.872,4.652,4.9453,,10.6375,1.4589,,,37.157,18.2239,1.0517,16.8603
2022/6/17,1.5039,1.9558,5.3824,1.3631,1.0105,7.0308,,24.742,7.4384,,0.855,,8.2314,7.5155,400.53,15537.05,3.6112,81.871,137.7,141.21,1356.27,,,,21.4474,4.6159,10.4525,1.6601,56.371,4.7003,4.9469,,10.6748,1.4547,,,36.974,18.1495,1.0486,16.7133
2022/6/16,1.4939,1.9558,5.2559,1.3446,1.0142,6.9844,,24.742,7.4386,,0.8555,,8.1638,7.5245,398.1,15427.31,3.5934,81.1945,137.5,138.24,1346.88,,,,21.4115,4.5786,10.4588,1.6608,55.7,4.7138,4.9443,,10.6942,1.4451,,,36.566,18.0126,1.04,16.6052
2022/6/15,1.5051,1.9558,5.3164,1.3498,1.0435,7.0013,,24.703,7.4392,,0.86328,,8.1883,7.5245,397.96,15361.97,3.6007,81.5142,137.5,140.49,1346.86,,,,21.4763,4.6037,10.3868,1.6706,55.627,4.669,4.9427,,10.6278,1.4519,,,36.529,18.0465,1.0431,16.7111
2022/6/14,1.5174,1.9558,5.3329,1.3522,1.0394,7.0417,,24.749,7.4403,,0.86578,,8.2048,7.5238,398.68,15400.02,3.6208,81.559,138.3,140.62,1346.72,,,,21.4832,4.6224,10.3945,1.6755,55.669,4.6563,4.9443,,10.622,1.4541,,,36.566,18.06,1.0452,16.7959
2022/6/13,1.4998,1.9558,5.2785,1.3435,1.0375,7.0434,,24.724,7.4397,,0.8585,,8.2071,7.5215,399.3,15376.17,3.5994,81.606,138.7,140.51,1349.93,,,,21.2102,4.6195,10.3222,1.6635,55.72,4.6373,4.9459,,10.616,1.4538,,,36.425,18.0495,1.0455,16.807
2022/6/10,1.4845,1.9558,5.1718,1.3484,1.0404,7.0868,,24.705,7.4389,,0.85048,,8.3031,7.5225,398.48,15393.27,3.5626,82.3355,137.7,141.69,1344.25,,,,20.8285,4.6564,10.1495,1.6482,56.101,4.6053,4.9442,,10.5255,1.462,,,36.774,18.0116,1.0578,16.5209
2022/6/9,1.4985,1.9558,5.2506,1.3506,1.0495,7.1722,,24.689,7.4391,,0.85653,,8.4317,7.5223,396.45,15646.25,3.5859,83.526,138.7,143.93,1348.99,,,,21.0248,4.7199,10.1818,1.6673,56.872,4.5925,4.9453,,10.5045,1.4779,,,37.079,18.5104,1.0743,16.4132
2022/6/8,1.4917,1.9558,5.2447,1.3467,1.0486,7.1785,,24.622,7.4386,,0.85575,,8.4275,7.5215,391.25,15577.86,3.5848,83.414,138.9,143.92,1349.34,,,,21.0458,4.7187,10.1395,1.6644,56.799,4.5698,4.945,,10.4938,1.4769,,,37.076,18.453,1.0739,16.4626
2022/6/7,1.4884,1.9558,5.1256,1.3437,1.0423,7.1146,,24.739,7.4395,,0.85365,,8.3656,7.5244,389.33,15412.37,3.5661,82.873,138.9,141.66,1340.75,,,,20.8435,4.6865,10.1843,1.6582,56.421,4.5813,4.9426,,10.5039,1.4685,,,36.768,17.8702,1.0662,16.4059
2022/6/6,1.4842,1.9558,5.0986,1.3463,1.032,7.1223,,24.715,7.439,,0.85415,,8.4154,7.5222,388.05,15464.73,3.5697,83.245,138.3,140.16,1341.13,,,,20.9078,4.7076,10.0853,1.6428,56.67,4.5808,4.9424,,10.452,1.4732,,,36.774,17.796,1.0726,16.4142
2022/6/3,1.4805,1.9558,5.1643,1.3484,1.0296,7.1465,,24.708,7.4388,,0.8542,,8.4167,7.522,394.78,15498.1,3.5751,83.273,137.9,139.59,1337.4,,,,20.985,4.7094,10.103,1.6409,56.738,4.5955,4.9428,,10.4589,1.4741,,,36.777,17.738,1.073,16.6153
2022/6/2,1.4829,1.9558,5.1335,1.352,1.0264,7.135,,24.702,7.4391,,0.85195,,8.3896,7.5325,394.9,15481.86,3.5705,82.922,136.9,138.72,1334.06,,,,20.9831,4.6949,10.0845,1.6413,56.467,4.5787,4.9398,,10.4705,1.4701,,,36.754,17.6175,1.0692,16.6143
2022/6/1,1.4861,1.9558,5.0646,1.3536,1.0305,7.1586,,24.748,7.4393,,0.85158,,8.4057,7.5345,395.03,15574.33,3.5682,83.051,137.1,138.68,1331.44,,,,21.0678,4.6951,10.0438,1.6442,56.182,4.5913,4.9428,,10.4758,1.47,,,36.801,17.6223,1.0712,16.609
2022/5/31,1.4933,1.9558,5.0965,1.3573,1.0281,7.1402,,24.714,7.4394,,0.85138,,8.4063,7.541,396.2,15580.15,3.5746,83.231,136.3,137.36,1329.32,,,,20.987,4.6907,10.0983,1.6459,56.323,4.5805,4.9408,,10.5053,1.4687,,,36.751,17.5817,1.0713,16.745
2022/5/30,1.4982,1.9558,5.0629,1.3647,1.0327,7.1735,,24.712,7.4391,,0.8515,,8.449,7.5305,392.18,15682.41,3.5722,83.475,136.9,137.25,1331.66,,,,20.8994,4.6998,10.1256,1.6439,56.322,4.5855,4.9441,,10.518,1.4719,,,36.7,17.6416,1.0764,16.648
2022/5/27,1.4995,1.9558,5.0959,1.3661,1.0258,7.1831,,24.7,7.4392,,0.84875,,8.4165,7.5379,392.83,15583.97,3.597,83.1915,137.9,136.05,1343.63,,,,21.136,4.6952,10.179,1.6426,56.02,4.5858,4.9427,,10.5293,1.4679,,,36.589,17.582,1.0722,16.746
2022/5/26,1.511,1.9558,5.1741,1.3715,1.0283,7.2024,,24.676,7.4409,,0.85073,,8.397,7.5355,391.72,15628.91,3.5935,83.0065,138.1,135.95,1352.69,,,,21.1935,4.7045,10.2715,1.6541,55.975,4.6083,4.9423,,10.5983,1.4709,,,36.589,17.5588,1.0697,16.9312
2022/5/25,1.5126,1.9558,5.1736,1.372,1.0269,7.1334,,24.648,7.4405,,0.85295,,8.3647,7.5355,388.25,15587.59,3.585,82.6666,138.3,135.34,1354.61,,,,21.2213,4.6833,10.2704,1.6539,55.787,4.621,4.9416,,10.5419,1.4676,,,36.55,17.3954,1.0656,16.7628
2022/5/24,1.5152,1.9558,5.1793,1.3714,1.0334,7.1449,,24.663,7.4411,,0.8575,,8.4143,7.5285,383.33,15711.88,3.5848,83.185,139.3,136.49,1353.65,,,,21.2456,4.7076,10.289,1.6656,56.152,4.6015,4.9446,,10.5013,1.4722,,,36.609,17.2572,1.072,16.7814
2022/5/23,1.4982,1.9558,5.1623,1.3626,1.031,7.085,,24.594,7.4413,,0.84783,,8.3664,7.5275,381.65,15609,3.5745,82.6795,139.1,136.05,1344.19,,,,21.1273,4.6782,10.252,1.6463,55.686,4.621,4.947,,10.4918,1.4639,,,36.41,16.8672,1.0659,16.7437
2022/5/20,1.498,1.9558,5.1989,1.3526,1.028,7.0638,,24.67,7.4424,,0.8482,,8.2999,7.5335,382.93,15501.99,3.533,82.1617,138.5,135.34,1340.58,,,,21.0314,4.6422,10.262,1.6518,55.181,4.6365,4.9477,,10.4915,1.4588,,,36.284,16.8201,1.0577,16.7131
2022/5/19,1.5036,1.9558,5.2094,1.349,1.0265,7.1028,,24.7,7.4423,,0.84728,,8.2594,7.5395,385.83,15416.76,3.5623,81.7115,139.5,134.46,1343.21,,,,21.0043,4.6363,10.3102,1.6551,55.14,4.6423,4.9474,,10.5098,1.4576,,,36.343,16.8037,1.0525,16.8315
2022/5/18,1.498,1.9558,5.1974,1.3488,1.0486,7.0972,,24.647,7.4419,,0.8467,,8.2591,7.535,382.88,15446,3.526,81.6455,138.9,135.76,1332.76,,,,20.9204,4.6254,10.2125,1.6548,55.077,4.6443,4.9473,,10.4675,1.4598,,,36.399,16.7811,1.0523,16.7313
2022/5/17,1.4993,1.9558,5.2621,1.3517,1.0457,7.0899,,24.712,7.4414,,0.844,,8.2744,7.5245,386.3,15433.23,3.5387,81.6515,138.7,136.32,1333.66,,,,21.0273,4.6211,10.178,1.6561,55.137,4.6488,4.9478,,10.4393,1.4589,,,36.361,16.6027,1.0541,16.844
2022/5/16,1.5057,1.9558,5.2819,1.3473,1.0479,7.0786,,24.71,7.4418,,0.85045,,8.1812,7.5225,385.85,15294.29,3.5474,81.081,138.3,135.01,1337.9,,,,20.9324,4.5836,10.2188,1.6601,54.705,4.6675,4.9469,,10.4978,1.4531,,,36.274,16.3121,1.0422,16.9195
2022/5/13,1.5067,1.9558,5.3204,1.3505,1.0385,7.0513,,24.74,7.4412,,0.85115,,8.1522,7.52,385,15193.55,3.5586,80.4315,140.1,133.91,1330.83,,,,20.988,4.5673,10.2043,1.6633,54.449,4.6883,4.9455,,10.4905,1.45,,,36.109,16.0687,1.0385,16.7789
2022/5/12,1.5163,1.9558,5.4161,1.3569,1.0377,7.0691,,24.925,7.4413,,0.85293,,8.1702,7.5235,382.2,15255.73,3.5981,80.667,139.7,133.85,1341.98,,,,21.2531,4.5725,10.2898,1.6692,54.589,4.668,4.947,,10.5648,1.4529,,,36.15,16.0132,1.0408,16.8806
2022/5/11,1.5055,1.9558,5.3859,1.3685,1.0446,7.0893,,25.365,7.4393,,0.85393,,8.2839,7.5365,379.13,15308.87,3.6148,81.4935,139.3,137.07,1343.99,,,,21.387,4.6185,10.1793,1.6645,54.992,4.6575,4.947,,10.526,1.4622,,,36.492,16.1851,1.0553,16.9275
2022/5/10,1.5162,1.9558,5.4232,1.3707,1.0479,7.0967,,25.014,7.4386,,0.85595,,8.2847,7.5385,380.15,15349.06,3.6587,81.5425,139.5,137.38,1346.56,,,,21.4716,4.6248,10.2315,1.6707,55.289,4.6763,4.9458,,10.6075,1.4667,,,36.448,16.0883,1.0554,17.005
